"D1","Territorio","D2","Tipo dato","D7","Sesso","D8","Classe di età","D9","Paese di nascita","D10","Qualifica professionale","D13","Seleziona periodo","Value","Flag Codes","Flags"
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","7","apprendista","2016","2016",31.37,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","7","apprendista","2017","2017",77.1,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","IT","Italia","7","apprendista","2016","2016",17514.59,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","IT","Italia","7","apprendista","2017","2017",19342.04,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","IT","Italia","7","apprendista","2016","2016",15036.71,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","IT","Italia","7","apprendista","2017","2017",16928.11,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","IT","Italia","7","apprendista","2016","2016",8.73,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","IT","Italia","7","apprendista","2017","2017",29.07,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","99","totale","2016","2016",277.83,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","99","totale","2017","2017",205.72,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","3","non indicato","NSP","non indicato","NAL","Non allocato","99","totale","2016","2016",277.83,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","3","non indicato","NSP","non indicato","NAL","Non allocato","99","totale","2017","2017",96.57,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","27","altro dipendente","2016","2016",6182.36,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","27","altro dipendente","2017","2017",6255.33,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","27","altro dipendente","2016","2016",8585.16,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","27","altro dipendente","2017","2017",10615.84,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","27","altro dipendente","2016","2016",401.7,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","27","altro dipendente","2017","2017",449.26,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2016","2016",172.36,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2017","2017",176.88,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2016","2016",72.7,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2017","2017",77.4,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",0.17,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",21.79,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",22.74,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",8.49,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",9.16,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EXT_EU","Extra Ue","3","quadro","2017","2017",0.14,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","3","quadro","2016","2016",207.39,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","3","quadro","2017","2017",200.61,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","3","quadro","2016","2016",101.04,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","3","quadro","2017","2017",87.43,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2016","2016",2251.79,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",2257.6,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2016","2016",549.36,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",618.49,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","4","impiegato","2016","2016",464.49,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","4","impiegato","2017","2017",541.93,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","4","impiegato","2016","2016",6465.09,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","4","impiegato","2017","2017",6612.22,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","4","impiegato","2016","2016",4535.36,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","4","impiegato","2017","2017",4512.74,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",2132.23,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",2535.26,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EXT_EU","Extra Ue","6","operaio","2016","2016",3501.14,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EXT_EU","Extra Ue","6","operaio","2017","2017",3775.27,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","6","operaio","2016","2016",76706.09,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","6","operaio","2017","2017",82651.19,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","6","operaio","2016","2016",50495,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","6","operaio","2017","2017",52769.27,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","6","operaio","2016","2016",12352.05,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","6","operaio","2017","2017",14182.01,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2016","2016",3.66,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2017","2017",5.52,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","2","dirigente","2016","2016",4,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","2","dirigente","2017","2017",4,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","2","dirigente","2016","2016",3,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","2","dirigente","2017","2017",3,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EXT_EU","Extra Ue","3","quadro","2016","2016",42.81,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EXT_EU","Extra Ue","3","quadro","2017","2017",44.24,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EXT_EU","Extra Ue","3","quadro","2016","2016",12.82,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EXT_EU","Extra Ue","3","quadro","2017","2017",9,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EXT_EU","Extra Ue","3","quadro","2016","2016",29.99,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EXT_EU","Extra Ue","3","quadro","2017","2017",35.24,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","4","impiegato","2016","2016",3698.81,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","4","impiegato","2017","2017",3822.67,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","4","impiegato","2016","2016",2461.03,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","4","impiegato","2017","2017",2478.84,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",67602.59,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",70211.15,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",43462.03,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",44108.96,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",12803.97,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",14767.11,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",20586.86,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",20465.53,,
"ITE2","Umbria","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","2","dirigente","2016","2016",483.29,,
"ITE2","Umbria","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","2","dirigente","2017","2017",471.69,,
"ITE2","Umbria","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","IT","Italia","2","dirigente","2016","2016",334.47,,
"ITE2","Umbria","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","IT","Italia","2","dirigente","2017","2017",322.8,,
"ITE2","Umbria","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","WORLD","Mondo","99","totale","2016","2016",37754.26,,
"ITE2","Umbria","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","WORLD","Mondo","99","totale","2017","2017",37773.19,,
"ITE2","Umbria","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","99","totale","2016","2016",73622.87,,
"ITE2","Umbria","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","99","totale","2017","2017",73785.77,,
"ITE2","Umbria","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","IT","Italia","27","altro dipendente","2016","2016",117.56,,
"ITE2","Umbria","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","IT","Italia","27","altro dipendente","2017","2017",150.93,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","7","apprendista","2016","2016",974.08,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","7","apprendista","2017","2017",1300.34,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","7","apprendista","2016","2016",530.91,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","7","apprendista","2017","2017",636.03,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","7","apprendista","2016","2016",64.51,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","7","apprendista","2017","2017",82.85,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EXT_EU","Extra Ue","7","apprendista","2017","2017",1,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",8751.79,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",8136.54,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",113443.52,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",115025.27,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",75392.17,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",75257.92,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",265.27,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",255.91,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",182.73,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",159.84,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",60.14,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",69.27,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",71.14,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",68.01,,
"ITE1","Toscana","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","4","impiegato","2017","2017",2.75,,
"ITE1","Toscana","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","6","operaio","2016","2016",232758.01,,
"ITE1","Toscana","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","6","operaio","2017","2017",238352.9,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","4","impiegato","2016","2016",723.23,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","4","impiegato","2017","2017",792.03,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EXT_EU","Extra Ue","6","operaio","2016","2016",13060.64,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EXT_EU","Extra Ue","6","operaio","2017","2017",14012.25,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EXT_EU","Extra Ue","6","operaio","2016","2016",8366.36,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EXT_EU","Extra Ue","6","operaio","2017","2017",8677.12,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EXT_EU","Extra Ue","6","operaio","2016","2016",2194.14,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EXT_EU","Extra Ue","6","operaio","2017","2017",2482.27,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",92.28,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",275.72,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EXT_EU","Extra Ue","27","altro dipendente","2016","2016",63.9,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EXT_EU","Extra Ue","27","altro dipendente","2017","2017",64.34,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2016","2016",727.96,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2017","2017",863.41,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","27","altro dipendente","2016","2016",431.88,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","27","altro dipendente","2017","2017",492.12,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2016","2016",185.22,,
"ITD","Nord-est","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2017","2017",252.5,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2016","2016",28.79,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2017","2017",32,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2016","2016",128.58,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",132.53,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",2371.29,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",2763.34,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","6","operaio","2016","2016",4306.77,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","6","operaio","2017","2017",4936.32,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","7","apprendista","2016","2016",49.81,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","7","apprendista","2017","2017",47.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","7","apprendista","2016","2016",250.26,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","7","apprendista","2017","2017",306.54,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",17331.84,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",17702.75,,
